Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z
206,1.716667,-0.058382,0.026488,0.00246,-0.042792,0.027245,0.112805,-0.008714,0.027307,0.056879
207,1.725,-0.058384,0.026494,0.002455,-0.042797,0.027239,0.112809,-0.008708,0.027305,0.056878
208,1.733333,-0.058383,0.026495,0.002449,-0.042792,0.027245,0.112802,-0.008698,0.027309,0.05688
209,1.741667,-0.058388,0.026496,0.002444,-0.042794,0.027249,0.112809,-0.008695,0.027306,0.056871
210,1.75,-0.058394,0.026489,0.00244,-0.042794,0.02725,0.112814,-0.008692,0.027304,0.056871
211,1.758333,-0.058391,0.026497,0.002434,-0.042797,0.027247,0.112816,-0.008684,0.027303,0.056869
212,1.766667,-0.058393,0.026494,0.00243,-0.042793,0.027244,0.112823,-0.008678,0.027305,0.056866
213,1.775,-0.058396,0.026497,0.002427,-0.04279,0.027249,0.112826,-0.008672,0.027303,0.056865
214,1.783333,-0.058398,0.026496,0.002418,-0.042792,0.027248,0.11283,-0.008666,0.027302,0.056861
215,1.791667,-0.0584,0.026494,0.002412,-0.042794,0.027245,0.112833,-0.008659,0.027303,0.056862
216,1.8,-0.058401,0.026494,0.002408,-0.042793,0.027251,0.112837,-0.008657,0.027301,0.056865
217,1.808333,-0.058404,0.026495,0.002397,-0.042794,0.02725,0.112836,-0.008652,0.027302,0.056855
218,1.816667,-0.058403,0.026492,0.002395,-0.042793,0.027249,0.112839,-0.008645,0.027303,0.056852
219,1.825,-0.058403,0.026495,0.00239,-0.042791,0.027251,0.112844,-0.008635,0.027301,0.056853
220,1.833333,-0.058404,0.026495,0.002385,-0.042791,0.027249,0.112848,-0.00863,0.027304,0.056851
221,1.841667,-0.058406,0.026498,0.002379,-0.042789,0.027247,0.112852,-0.008626,0.027303,0.056849
222,1.85,-0.058405,0.026499,0.002377,-0.042791,0.027245,0.112856,-0.008623,0.027305,0.056848
223,1.858333,-0.058409,0.0265,0.002375,-0.042788,0.027252,0.112854,-0.008616,0.027304,0.056843
224,1.866667,-0.058411,0.026504,0.002366,-0.042792,0.02725,0.112859,-0.008607,0.027302,0.056844
225,1.875,-0.058413,0.026498,0.002358,-0.042788,0.027246,0.112859,-0.008607,0.027302,0.05684
226,1.883333,-0.058413,0.026497,0.002356,-0.042796,0.027247,0.112863,-0.008608,0.027298,0.056837
227,1.891667,-0.058415,0.0265,0.002354,-0.042795,0.027253,0.112865,-0.008602,0.027302,0.056836
228,1.9,-0.058417,0.026496,0.002351,-0.042792,0.02725,0.112869,-0.0086,0.027299,0.056838
229,1.908333,-0.058415,0.026505,0.002346,-0.042792,0.027254,0.112869,-0.008597,0.027301,0.056838
230,1.916667,-0.058415,0.026502,0.002347,-0.042786,0.027248,0.11287,-0.00859,0.027301,0.056831
231,1.925,-0.058419,0.026501,0.002342,-0.042787,0.02725,0.112872,-0.008591,0.0273,0.056833
232,1.933333,-0.058414,0.026504,0.00234,-0.042788,0.027254,0.112868,-0.008587,0.027296,0.056833
233,1.941667,-0.05842,0.026499,0.00234,-0.042787,0.02725,0.112871,-0.008584,0.027298,0.056836
234,1.95,-0.058419,0.026498,0.002336,-0.042789,0.027246,0.112871,-0.008584,0.0273,0.056828
235,1.958333,-0.058423,0.026499,0.002332,-0.042791,0.02725,0.112873,-0.00858,0.027296,0.056831
236,1.966667,-0.058421,0.026497,0.002334,-0.04279,0.02725,0.112874,-0.008583,0.027297,0.056827
237,1.975,-0.058423,0.026503,0.002335,-0.04279,0.027252,0.11288,-0.008579,0.027298,0.056829
238,1.983333,-0.058421,0.026499,0.002334,-0.042789,0.027252,0.112879,-0.008577,0.027294,0.056823
239,1.991667,-0.058421,0.026504,0.002333,-0.042792,0.02725,0.112879,-0.008574,0.027297,0.056829
240,2,-0.058423,0.026502,0.002327,-0.042789,0.027249,0.11288,-0.008573,0.027297,0.056829
241,2.008333,-0.058423,0.026502,0.002325,-0.042789,0.027254,0.112878,-0.008569,0.027297,0.056825
242,2.016667,-0.058423,0.0265,0.002321,-0.04279,0.027248,0.112882,-0.008569,0.027294,0.056823
243,2.025,-0.058422,0.026498,0.00232,-0.042788,0.027252,0.112881,-0.008569,0.027293,0.056822
244,2.033333,-0.058425,0.0265,0.002317,-0.042786,0.027253,0.112883,-0.00857,0.027297,0.056822
245,2.041667,-0.058425,0.026504,0.002317,-0.042789,0.027252,0.112885,-0.008567,0.027292,0.056823
