Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
104,0.866667,0.022777,0.032203,0.147737,0.029632,0.039539,0.265654,0.026093,0.036993,0.214239,0.024479,0.032964,0.165631,0.022439,0.038229,0.049463,0.020059,0.035319,0.102672
105,0.875,0.022778,0.032209,0.147743,0.029634,0.039538,0.265657,0.026091,0.036988,0.214234,0.024462,0.032973,0.16559,0.022441,0.03824,0.049468,0.020064,0.035317,0.102673
106,0.883333,0.022679,0.03239,0.147788,0.029635,0.03954,0.265655,0.026069,0.037044,0.214266,0.024461,0.032978,0.165588,0.022433,0.038217,0.049474,0.020063,0.035315,0.10268
107,0.891667,0.022698,0.032384,0.147812,0.029636,0.039539,0.265654,0.026065,0.037034,0.214261,0.024456,0.032979,0.165587,0.022433,0.038218,0.049467,0.020065,0.035316,0.102673
108,0.9,0.022713,0.032488,0.14781,0.029632,0.039543,0.265655,0.026065,0.037037,0.214263,0.024455,0.032977,0.165624,0.022441,0.038217,0.049472,0.020064,0.035319,0.10268
109,0.908333,0.022742,0.032453,0.14768,0.029633,0.03954,0.265657,0.026065,0.037039,0.21426,0.024461,0.032985,0.165626,0.022442,0.038221,0.049468,0.020061,0.035318,0.102683
110,0.916667,0.022739,0.03246,0.147677,0.029636,0.039543,0.265658,0.026072,0.037034,0.214267,0.024474,0.03297,0.165604,0.022433,0.038204,0.049475,0.020063,0.035318,0.10268
111,0.925,0.022738,0.032458,0.147679,0.029635,0.03954,0.265658,0.026067,0.037043,0.214268,0.024479,0.032981,0.165616,0.022441,0.03821,0.049475,0.020065,0.03531,0.102678
112,0.933333,0.022736,0.032459,0.147679,0.029633,0.039542,0.265657,0.026068,0.037037,0.214264,0.024498,0.033042,0.165605,0.022439,0.038222,0.04947,0.020064,0.035311,0.102674
113,0.941667,0.022681,0.032544,0.147759,0.029647,0.039532,0.265689,0.026065,0.037036,0.214266,0.0245,0.033043,0.165605,0.022437,0.038214,0.049466,0.020061,0.035312,0.102676
114,0.95,0.022685,0.032524,0.147776,0.029644,0.039545,0.265737,0.026062,0.037035,0.21426,0.0245,0.033047,0.165596,0.022441,0.038235,0.049465,0.020063,0.035316,0.102673
115,0.958333,0.022686,0.032522,0.147775,0.029639,0.039549,0.265722,0.026055,0.037042,0.21425,0.024495,0.03304,0.165595,0.022432,0.038218,0.049471,0.020058,0.035312,0.102674
116,0.966667,0.022684,0.03253,0.147771,0.029645,0.039545,0.265727,0.026127,0.036953,0.2143,0.024499,0.033044,0.165595,0.022435,0.038221,0.049464,0.020057,0.03531,0.102672
117,0.975,0.022684,0.032533,0.147773,0.029637,0.039552,0.265733,0.026066,0.037035,0.214264,0.024497,0.033044,0.165595,0.022436,0.038232,0.049467,0.020063,0.03531,0.102672
118,0.983333,0.022687,0.032529,0.147775,0.029639,0.039543,0.265725,0.026135,0.036948,0.214306,0.024498,0.033045,0.165597,0.022436,0.038224,0.049468,0.020065,0.035311,0.102674
119,0.991667,0.022683,0.032538,0.147769,0.029644,0.039546,0.265716,0.026064,0.037037,0.214269,0.024497,0.033048,0.165599,0.02243,0.038211,0.04948,0.020064,0.035314,0.102678
120,1,0.022692,0.032525,0.147779,0.029638,0.039541,0.265696,0.026058,0.037039,0.21425,0.024487,0.033055,0.165593,0.022441,0.038226,0.049472,0.020063,0.035317,0.102682
121,1.008333,0.022682,0.032526,0.147781,0.029639,0.039547,0.265693,0.026059,0.037047,0.214255,0.024498,0.033043,0.165637,0.022441,0.03823,0.049475,0.020075,0.035281,0.102712
