Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
120,1.000000,0.039343,0.042006,0.235851,0.038308,0.043296,0.190381,0.042170,0.044080,0.071568,0.042130,0.043528,0.166463,0.040912,0.044300,0.116186,0.046891,0.040634,0.279047
121,1.008333,0.039341,0.042004,0.235858,0.038306,0.043302,0.190381,0.042168,0.044076,0.071560,0.042130,0.043543,0.166464,0.040910,0.044304,0.116183,0.046891,0.040640,0.279048
122,1.016667,0.039342,0.042002,0.235853,0.038308,0.043165,0.190426,0.042169,0.044080,0.071560,0.042121,0.043538,0.166449,0.040911,0.044302,0.116185,0.046893,0.040631,0.279045
123,1.025000,0.039338,0.042003,0.235852,0.038303,0.043291,0.190379,0.042167,0.044080,0.071558,0.042130,0.043545,0.166470,0.040911,0.044304,0.116182,0.046892,0.040637,0.279044
124,1.033333,0.039340,0.042002,0.235853,0.038305,0.043163,0.190426,0.042166,0.044081,0.071559,0.042131,0.043536,0.166458,0.040909,0.044304,0.116183,0.046894,0.040633,0.279041
125,1.041667,0.039340,0.042007,0.235860,0.038304,0.043297,0.190381,0.042167,0.044077,0.071564,0.042131,0.043540,0.166470,0.040912,0.044302,0.116186,0.046891,0.040630,0.279046
126,1.050000,0.039342,0.042006,0.235859,0.038306,0.043300,0.190384,0.042168,0.044082,0.071566,0.042134,0.043539,0.166470,0.040917,0.044307,0.116189,0.046893,0.040632,0.279048
127,1.058333,0.039346,0.042002,0.235861,0.038308,0.043301,0.190387,0.042170,0.044079,0.071568,0.042138,0.043534,0.166469,0.040910,0.044306,0.116191,0.046899,0.040640,0.279052
128,1.066667,0.039347,0.042000,0.235856,0.038309,0.043297,0.190387,0.042170,0.044084,0.071568,0.042137,0.043544,0.166480,0.040919,0.044305,0.116191,0.046895,0.040637,0.279056
129,1.075000,0.039348,0.042007,0.235858,0.038309,0.043303,0.190389,0.042171,0.044083,0.071569,0.042137,0.043542,0.166475,0.040912,0.044308,0.116189,0.046896,0.040630,0.279052
130,1.083333,0.039343,0.042002,0.235859,0.038306,0.043298,0.190382,0.042176,0.044077,0.071568,0.042134,0.043534,0.166471,0.040913,0.044303,0.116190,0.046898,0.040633,0.279050
131,1.091667,0.039345,0.041993,0.235853,0.038311,0.043162,0.190422,0.042174,0.044081,0.071568,0.042139,0.043539,0.166467,0.040912,0.044309,0.116187,0.046896,0.040639,0.279050
