Frame,Time,Rigid Body 1 X,Rigid Body 1 Y,Rigid Body 1 Z,Rigid Body 2 X,Rigid Body 2 Y,Rigid Body 2 Z,Rigid Body 3 X,Rigid Body 3 Y,Rigid Body 3 Z,Rigid Body 4 X,Rigid Body 4 Y,Rigid Body 4 Z
2163,18.025,0.022625,0.060813,0.150756,0.015945,0.063123,0.254007,0.028443,0.064557,0.029789,0.021281,0.064587,0.125821
2164,18.033333,0.022818,0.060765,0.150726,0.015453,0.062733,0.255198,0.028578,0.064386,0.029124,0.02134,0.064483,0.12505
2165,18.041667,0.022541,0.060718,0.150564,0.015428,0.062439,0.255171,0.028632,0.064483,0.02941,0.021531,0.064229,0.125128
2166,18.05,0.022759,0.060635,0.150654,0.01558,0.062749,0.253996,0.028629,0.064453,0.030161,0.021379,0.064221,0.125468
2167,18.058333,0.02311,0.060608,0.150776,0.015537,0.06321,0.253245,0.028514,0.064619,0.030688,0.021566,0.064301,0.125748
2168,18.066667,0.023302,0.060564,0.150726,0.015238,0.063315,0.253212,0.028341,0.064712,0.03068,0.021782,0.064338,0.125809
2169,18.075,0.023528,0.060578,0.150867,0.014596,0.063055,0.254323,0.028452,0.064473,0.029372,0.021608,0.064547,0.125713
2170,18.083333,0.023232,0.060592,0.1507,0.013955,0.062621,0.255274,0.028478,0.064468,0.029089,0.021517,0.064365,0.125014
2171,18.091667,0.022789,0.06059,0.150728,0.013847,0.062337,0.254815,0.028432,0.064516,0.029567,0.021485,0.064247,0.125339
2172,18.1,0.023011,0.060576,0.150796,0.013795,0.062803,0.253593,0.028359,0.064507,0.030311,0.021332,0.064285,0.125689
2173,18.108333,0.023213,0.06056,0.150879,0.013479,0.063216,0.252951,0.028221,0.064696,0.030731,0.0215,0.064353,0.125831
2174,18.116667,0.023359,0.060551,0.15078,0.012953,0.063273,0.253205,0.028172,0.06465,0.03028,0.021603,0.06448,0.125908
2175,18.125,0.023537,0.06058,0.150907,0.012172,0.062929,0.254353,0.028402,0.064526,0.02904,0.02132,0.064624,0.125504
2176,18.133333,0.023177,0.060636,0.150625,0.011772,0.062406,0.255005,0.028454,0.064582,0.029043,0.021352,0.064394,0.125011
2177,18.141667,0.023007,0.060555,0.150699,0.011899,0.062255,0.254034,0.028404,0.064494,0.029671,0.021288,0.064361,0.125375
2178,18.15,0.023309,0.060577,0.150759,0.011805,0.062862,0.252953,0.028358,0.064542,0.030326,0.021357,0.06441,0.125671
2179,18.158333,0.023542,0.060557,0.150778,0.011459,0.063144,0.252562,0.028248,0.064738,0.030593,0.021524,0.064361,0.125674
2180,18.166667,0.02375,0.060553,0.150727,0.010923,0.06314,0.253139,0.028336,0.064603,0.02965,0.021536,0.064611,0.125782
2181,18.175,0.023798,0.060588,0.150752,0.010219,0.062707,0.25427,0.028471,0.064509,0.028794,0.021232,0.064654,0.125135
2182,18.183333,0.023362,0.060611,0.150588,0.01015,0.062412,0.254464,0.028408,0.064586,0.029032,0.021354,0.064423,0.125071
2183,18.191667,0.023365,0.060505,0.150716,0.010452,0.062526,0.253191,0.028309,0.0645,0.029779,0.021279,0.064424,0.125473
2184,18.2,0.023663,0.060581,0.15074,0.010387,0.062977,0.252463,0.028212,0.064579,0.030299,0.021394,0.064467,0.125657
2185,18.208333,0.023882,0.060553,0.150675,0.010048,0.063031,0.252384,0.028124,0.064717,0.030319,0.021545,0.064477,0.125602
2186,18.216667,0.024131,0.060458,0.150755,0.009462,0.06286,0.253251,0.028279,0.064509,0.029111,0.021439,0.064707,0.125658
2187,18.225,0.024065,0.060536,0.150681,0.0089,0.062458,0.254223,0.028341,0.064543,0.028709,0.021267,0.064648,0.125005
2188,18.233333,0.023663,0.060487,0.150663,0.008963,0.062405,0.253795,0.028235,0.064565,0.029148,0.021368,0.064456,0.125245
2189,18.241667,0.02381,0.060449,0.150743,0.009054,0.062554,0.252558,0.028191,0.064487,0.029912,0.021373,0.064468,0.125592
2190,18.25,0.024096,0.060473,0.150754,0.008702,0.062803,0.252183,0.028171,0.064688,0.030272,0.021504,0.064491,0.125632
2191,18.258333,0.024259,0.060472,0.150686,0.008233,0.062738,0.252358,0.028156,0.064627,0.029963,0.0216,0.064562,0.125684
2192,18.266667,0.024494,0.060454,0.15085,0.007539,0.062523,0.25332,0.028348,0.064484,0.028806,0.021349,0.064766,0.125559
2193,18.275,0.024228,0.060536,0.150663,0.007136,0.062421,0.253849,0.028281,0.064576,0.028802,0.021318,0.064615,0.125081
2194,18.283333,0.023991,0.060412,0.150757,0.007342,0.062413,0.252923,0.028147,0.064554,0.029375,0.021383,0.064507,0.125453
2195,18.291667,0.024212,0.060391,0.15076,0.007376,0.062639,0.251999,0.028084,0.064559,0.029976,0.021469,0.064538,0.125662
2196,18.3,0.024374,0.06043,0.150786,0.007095,0.062674,0.251886,0.028052,0.064685,0.030159,0.021553,0.064572,0.125635
2197,18.308333,0.024543,0.060438,0.15075,0.006751,0.062602,0.25241,0.028117,0.0646,0.029497,0.021561,0.064714,0.125781
2198,18.316667,0.024684,0.060481,0.150831,0.006196,0.062506,0.253303,0.028303,0.064522,0.028643,0.021248,0.064795,0.12542
2199,18.325,0.024358,0.060526,0.150666,0.006093,0.062507,0.253336,0.028224,0.064581,0.028882,0.021336,0.064622,0.125202
2200,18.333333,0.024282,0.060347,0.150788,0.006406,0.062536,0.252267,0.028123,0.064513,0.029525,0.021408,0.064578,0.125559
2201,18.341667,0.0245,0.060384,0.150763,0.006351,0.062688,0.251715,0.028079,0.064622,0.029954,0.021515,0.064563,0.125671
2202,18.35,0.024661,0.060449,0.150744,0.006077,0.062572,0.251756,0.028071,0.064673,0.030011,0.021606,0.064543,0.125594
2203,18.358333,0.024917,0.060387,0.150794,0.005687,0.06254,0.252435,0.02823,0.064549,0.029063,0.021525,0.064838,0.125802
2204,18.366667,0.024963,0.060466,0.150706,0.005194,0.062513,0.253124,0.028352,0.06455,0.028599,0.021263,0.064888,0.125276
2205,18.375,0.024583,0.060466,0.150648,0.0053,0.062501,0.252756,0.028266,0.064571,0.028939,0.021425,0.064759,0.125337
2206,18.383333,0.024634,0.060324,0.150717,0.005536,0.062516,0.251727,0.028179,0.064546,0.029564,0.021461,0.064602,0.125583
2207,18.391667,0.024804,0.060395,0.150707,0.005258,0.062598,0.251483,0.028156,0.064636,0.029849,0.021566,0.064589,0.125592
2208,18.4,0.024941,0.060431,0.150669,0.00497,0.062522,0.251608,0.028157,0.064614,0.029719,0.021632,0.064657,0.125625
2209,18.408333,0.025199,0.060355,0.150806,0.004496,0.06254,0.252338,0.028366,0.064513,0.028669,0.021399,0.064902,0.125732
2210,18.416667,0.025055,0.060416,0.150606,0.0041,0.062535,0.252778,0.028366,0.064565,0.028618,0.021251,0.064915,0.125177
2211,18.425,0.024772,0.060464,0.150662,0.004228,0.062496,0.252096,0.028302,0.064498,0.029021,0.021403,0.064718,0.125389
2212,18.433333,0.024862,0.060357,0.150644,0.004272,0.062575,0.251207,0.02821,0.064581,0.029557,0.021465,0.064642,0.125561
2213,18.441667,0.024966,0.060443,0.150655,0.004024,0.062611,0.251094,0.028194,0.064619,0.029731,0.021552,0.064632,0.125515
2214,18.45,0.025108,0.060403,0.150624,0.003779,0.062585,0.2514,0.028223,0.064608,0.029354,0.021559,0.064811,0.125689
2215,18.458333,0.025324,0.060367,0.15074,0.003282,0.062556,0.252185,0.028429,0.064505,0.028431,0.021257,0.064981,0.125539
2216,18.466667,0.025086,0.060533,0.150527,0.003048,0.062541,0.252369,0.028367,0.064563,0.028612,0.021244,0.064951,0.125156
2217,18.475,0.024859,0.060348,0.150643,0.003241,0.062521,0.251484,0.028258,0.0645,0.029103,0.02136,0.064806,0.125437
2218,18.483333,0.024945,0.060301,0.15058,0.003172,0.062645,0.250876,0.028191,0.064612,0.029524,0.021444,0.064693,0.125522
2219,18.491667,0.025075,0.060419,0.150615,0.002959,0.062615,0.250838,0.028182,0.06461,0.029629,0.021482,0.064757,0.125493
2220,18.5,0.025297,0.060365,0.150621,0.002634,0.062619,0.25133,0.0283,0.064577,0.028926,0.021447,0.064956,0.12574
2221,18.508333,0.025479,0.06047,0.150627,0.002068,0.062554,0.252004,0.028459,0.06451,0.028327,0.021124,0.065001,0.125308
2222,18.516667,0.025155,0.060606,0.150494,0.001936,0.062471,0.251856,0.028404,0.064528,0.028622,0.021277,0.064918,0.125181
2223,18.525,0.025052,0.060349,0.150565,0.001997,0.062491,0.25089,0.028281,0.064548,0.029171,0.021357,0.064837,0.125429
2224,18.533333,0.025119,0.060427,0.150546,0.001816,0.062724,0.250467,0.028243,0.064617,0.029441,0.021444,0.064745,0.125461
2225,18.541667,0.025202,0.06048,0.150547,0.001706,0.062714,0.250474,0.028238,0.064636,0.02946,0.021483,0.064787,0.125471
2226,18.55,0.025507,0.060376,0.150631,0.001333,0.062667,0.251192,0.02845,0.064536,0.028503,0.021286,0.065059,0.12572
2227,18.558333,0.025531,0.060543,0.150513,0.000866,0.062509,0.251768,0.028511,0.064508,0.028296,0.021058,0.065123,0.125135
2228,18.566667,0.025184,0.060536,0.150521,0.000864,0.062368,0.251358,0.028424,0.064521,0.028666,0.021268,0.065006,0.12527
2229,18.575,0.025212,0.060415,0.150545,0.000856,0.062622,0.250461,0.02827,0.064586,0.029228,0.021335,0.064867,0.125463
2230,18.583333,0.025244,0.060456,0.150587,0.000749,0.062824,0.250114,0.028224,0.064622,0.029415,0.021419,0.064794,0.125486
2231,18.591667,0.02537,0.060422,0.150509,0.000661,0.062799,0.250296,0.028233,0.064622,0.029225,0.021455,0.064917,0.125588
2232,18.6,0.025749,0.06041,0.150654,0.000195,0.062599,0.2511,0.028502,0.064508,0.028201,0.02115,0.065156,0.125613
2233,18.608333,0.02561,0.060577,0.150454,-0.000188,0.062416,0.251561,0.028493,0.064531,0.028319,0.021105,0.065187,0.125082
2234,18.616667,0.025302,0.060484,0.150563,-0.000014,0.062419,0.250863,0.028368,0.06454,0.028779,0.021274,0.065011,0.125365
2235,18.625,0.025302,0.060378,0.150542,0.000048,0.062751,0.250106,0.028267,0.064607,0.029261,0.02132,0.064851,0.125517
2236,18.633333,0.025355,0.060435,0.150584,0.000009,0.062841,0.249923,0.028235,0.064644,0.029393,0.021376,0.064831,0.125479
2237,18.641667,0.025606,0.060412,0.1505,-0.000174,0.062769,0.250339,0.028325,0.064567,0.02887,0.021371,0.065044,0.125708
2238,18.65,0.025935,0.060499,0.15059,-0.000723,0.06252,0.251166,0.028583,0.0645,0.028061,0.021028,0.0652,0.125392
2239,18.658333,0.025631,0.060596,0.150431,-0.000891,0.062434,0.251262,0.028518,0.064527,0.028346,0.021154,0.065203,0.125126
2240,18.666667,0.025427,0.060433,0.150541,-0.000613,0.062556,0.250359,0.028323,0.064533,0.028898,0.02127,0.065005,0.125425
2241,18.675,0.025461,0.060427,0.1505,-0.0006,0.062854,0.249831,0.028283,0.064659,0.029229,0.021331,0.064944,0.125515
2242,18.683333,0.025556,0.060443,0.150497,-0.000648,0.062819,0.249806,0.028252,0.064676,0.029297,0.021377,0.065024,0.125469
2243,18.691667,0.02588,0.060417,0.150528,-0.000976,0.062712,0.25043,0.028449,0.064568,0.028446,0.021239,0.065168,0.125727
2244,18.7,0.02602,0.060551,0.150488,-0.001519,0.062544,0.2511,0.02857,0.064525,0.028055,0.020949,0.065296,0.125182
2245,18.708333,0.025645,0.060565,0.150463,-0.001473,0.062537,0.250814,0.028457,0.06459,0.028414,0.021162,0.06521,0.12525
2246,18.716667,0.025575,0.060417,0.150496,-0.001192,0.062694,0.249872,0.028284,0.064623,0.029007,0.021246,0.065012,0.125498
2247,18.725,0.025669,0.06044,0.150483,-0.001292,0.06284,0.249582,0.028265,0.064677,0.029223,0.021316,0.065091,0.125504
2248,18.733333,0.025785,0.060495,0.150437,-0.001412,0.062748,0.249712,0.02828,0.064685,0.02912,0.021354,0.065073,0.125503
2249,18.741667,0.026132,0.060487,0.150566,-0.001864,0.062674,0.250385,0.028545,0.06461,0.028102,0.021064,0.065225,0.125691
2250,18.75,0.026076,0.060619,0.150417,-0.002247,0.062597,0.250774,0.028548,0.064573,0.0281,0.020938,0.065336,0.125109
2251,18.758333,0.025754,0.06051,0.150479,-0.00199,0.062616,0.250228,0.028429,0.064656,0.028509,0.02117,0.065241,0.12536
2252,18.766667,0.02575,0.060413,0.150418,-0.001822,0.062783,0.249427,0.028339,0.064656,0.029026,0.021228,0.065057,0.125477
2253,18.775,0.025868,0.060463,0.150444,-0.001998,0.062808,0.249294,0.028378,0.06468,0.029157,0.021275,0.065142,0.125408
2254,18.783333,0.026041,0.060486,0.15038,-0.002206,0.062747,0.249561,0.028474,0.064638,0.028803,0.021295,0.065154,0.125589
2255,18.791667,0.026349,0.06059,0.150525,-0.002745,0.062681,0.250217,0.028726,0.064544,0.027911,0.020931,0.065264,0.125508
2256,18.8,0.0261,0.060647,0.150348,-0.002932,0.062674,0.250386,0.028684,0.064591,0.02814,0.020997,0.065356,0.125124
2257,18.808333,0.02584,0.060449,0.150462,-0.002624,0.062752,0.249627,0.028574,0.064608,0.028627,0.021135,0.06516,0.1254
2258,18.816667,0.02587,0.060464,0.150359,-0.002634,0.062815,0.249068,0.028549,0.064656,0.029007,0.021207,0.065098,0.125448
2259,18.825,0.026039,0.060483,0.150394,-0.002856,0.062727,0.24905,0.028583,0.064671,0.029128,0.021266,0.065156,0.125364
2260,18.833333,0.02626,0.060538,0.150365,-0.003162,0.062728,0.249441,0.028786,0.064664,0.028462,0.021263,0.06534,0.125671
2261,18.841667,0.026388,0.060654,0.150417,-0.003679,0.062741,0.249972,0.028937,0.064573,0.027857,0.020863,0.065398,0.125282
2262,18.85,0.026023,0.060617,0.150316,-0.003682,0.062794,0.249846,0.028861,0.064659,0.028153,0.021002,0.065376,0.12518
2263,18.858333,0.025864,0.060447,0.150368,-0.003443,0.062828,0.249012,0.028759,0.06465,0.028699,0.021089,0.065173,0.125406
2264,18.866667,0.025996,0.06049,0.150304,-0.003682,0.062767,0.248709,0.02876,0.064678,0.028976,0.021189,0.065219,0.125396
2265,18.875,0.02615,0.060555,0.150296,-0.003894,0.062631,0.248771,0.02879,0.064715,0.028988,0.021289,0.065178,0.125355
2266,18.883333,0.026413,0.060579,0.150385,-0.004289,0.062703,0.249234,0.029015,0.064623,0.028072,0.021086,0.065388,0.125676
2267,18.891667,0.026324,0.060741,0.150311,-0.00468,0.062731,0.249625,0.029054,0.064609,0.027863,0.020832,0.065501,0.12511
2268,18.9,0.025982,0.060629,0.150309,-0.004484,0.062802,0.249226,0.028949,0.064645,0.028182,0.020973,0.065348,0.125237
2269,18.908333,0.025906,0.060477,0.150242,-0.004382,0.06279,0.24849,0.028859,0.064693,0.028717,0.021038,0.065129,0.125365
2270,18.916667,0.026092,0.060527,0.15027,-0.004661,0.062744,0.248328,0.02889,0.064729,0.028901,0.021153,0.065262,0.125331
2271,18.925,0.02624,0.060572,0.150227,-0.004853,0.062708,0.248476,0.028953,0.06471,0.028752,0.021234,0.065268,0.125457
2272,18.933333,0.026476,0.060623,0.150414,-0.005322,0.062727,0.249035,0.029202,0.064614,0.027801,0.020889,0.065416,0.125559
2273,18.941667,0.026248,0.06082,0.150237,-0.005538,0.062732,0.249275,0.029175,0.064604,0.027898,0.020816,0.065516,0.125078
2274,18.95,0.025974,0.060561,0.150313,-0.005265,0.062638,0.248719,0.029047,0.064663,0.028288,0.020937,0.065398,0.125309
2275,18.958333,0.025996,0.060514,0.150184,-0.005322,0.062783,0.248121,0.029006,0.064734,0.028734,0.021036,0.065293,0.125354
2276,18.966667,0.026174,0.060558,0.150282,-0.005541,0.062823,0.247974,0.029063,0.064726,0.02887,0.021109,0.065261,0.125301
2277,18.975,0.026354,0.060671,0.150212,-0.005787,0.062717,0.248292,0.029183,0.06471,0.028461,0.021155,0.065367,0.125589
2278,18.983333,0.02655,0.060715,0.150423,-0.006345,0.062609,0.248843,0.029431,0.064603,0.027704,0.020732,0.065455,0.125402
2279,18.991667,0.026223,0.060794,0.150231,-0.006421,0.062482,0.248895,0.029359,0.064605,0.027968,0.020851,0.065537,0.125145
2280,19,0.026024,0.060633,0.150258,-0.006172,0.062571,0.248162,0.029227,0.064733,0.028428,0.020908,0.065306,0.125327
2281,19.008333,0.026104,0.060594,0.150177,-0.006322,0.062732,0.247745,0.029243,0.064779,0.028731,0.020988,0.065312,0.125346
2282,19.016667,0.026241,0.060664,0.150225,-0.006478,0.062694,0.247696,0.029276,0.064777,0.028862,0.021078,0.065297,0.125328
2283,19.025,0.026505,0.060625,0.150328,-0.006854,0.062544,0.248134,0.029485,0.064734,0.028124,0.020996,0.065484,0.125701
2284,19.033333,0.026508,0.060818,0.150351,-0.007359,0.062341,0.248583,0.029667,0.064592,0.027734,0.020646,0.065515,0.125219
2285,19.041667,0.026161,0.060824,0.150222,-0.007213,0.062224,0.248392,0.029582,0.064672,0.028053,0.020792,0.065519,0.125213
2286,19.05,0.026031,0.060654,0.150178,-0.00709,0.062481,0.247692,0.029505,0.064751,0.028535,0.020836,0.065319,0.125332
2287,19.058333,0.026136,0.060611,0.150184,-0.007232,0.062639,0.247366,0.029549,0.06478,0.028748,0.02095,0.065326,0.125336
2288,19.066667,0.026299,0.060685,0.150166,-0.007348,0.062596,0.24744,0.029572,0.064791,0.028751,0.021076,0.065325,0.125397
2289,19.075,0.026658,0.060738,0.150387,-0.007775,0.062405,0.247941,0.029863,0.064661,0.027795,0.020809,0.065521,0.125648
2290,19.083333,0.026501,0.060957,0.150218,-0.008095,0.062193,0.248271,0.029914,0.06457,0.027778,0.020675,0.065562,0.125091
2291,19.091667,0.026219,0.060816,0.150188,-0.007815,0.062203,0.247848,0.029804,0.064697,0.028142,0.020781,0.065518,0.125239
2292,19.1,0.026139,0.060656,0.150105,-0.007771,0.06238,0.24729,0.029768,0.064766,0.028587,0.020831,0.065332,0.125321
2293,19.108333,0.026217,0.060618,0.150207,-0.007874,0.062469,0.247115,0.02976,0.064796,0.028776,0.020909,0.065278,0.125317
2294,19.116667,0.026424,0.060762,0.150159,-0.007995,0.062493,0.247291,0.029798,0.064781,0.028498,0.021016,0.065411,0.125529
2295,19.125,0.026706,0.060843,0.150371,-0.008469,0.062305,0.247806,0.030091,0.064613,0.02761,0.020594,0.06554,0.125505
2296,19.133333,0.02645,0.061057,0.150132,-0.008511,0.06207,0.247991,0.030069,0.064597,0.027837,0.020631,0.065625,0.125065
2297,19.141667,0.026253,0.060919,0.15014,-0.008204,0.062117,0.247461,0.030008,0.064709,0.02826,0.020662,0.065546,0.125237
2298,19.15,0.026174,0.060701,0.150052,-0.008248,0.062382,0.246983,0.030031,0.064735,0.028627,0.020729,0.065376,0.125295
2299,19.158333,0.026266,0.060733,0.15015,-0.008266,0.062541,0.246897,0.030005,0.064778,0.02876,0.020858,0.065289,0.125278
2300,19.166667,0.026565,0.060814,0.150171,-0.008471,0.062335,0.247304,0.030151,0.064727,0.028104,0.020857,0.065534,0.12562
2301,19.175,0.026688,0.061007,0.150257,-0.008908,0.062197,0.247714,0.030397,0.064547,0.027558,0.020477,0.065612,0.125248
2302,19.183333,0.026445,0.061092,0.150039,-0.008767,0.062081,0.247653,0.030326,0.064624,0.027893,0.020604,0.065683,0.12509
2303,19.191667,0.026281,0.06092,0.15004,-0.008532,0.062093,0.247095,0.030257,0.0647,0.028342,0.020617,0.06553,0.125214
2304,19.2,0.026242,0.060764,0.150018,-0.008613,0.062411,0.246758,0.030232,0.064729,0.028581,0.020693,0.065386,0.125257
2305,19.208333,0.026324,0.060853,0.150043,-0.00864,0.062437,0.246818,0.030121,0.064777,0.02863,0.020826,0.065378,0.125267
2306,19.216667,0.026689,0.060914,0.150204,-0.008962,0.062336,0.247224,0.030333,0.064654,0.027719,0.020668,0.065627,0.125647
2307,19.225,0.026628,0.061192,0.15012,-0.009296,0.062108,0.247587,0.030439,0.064561,0.027613,0.02044,0.065696,0.125094
2308,19.233333,0.026447,0.061157,0.150011,-0.009032,0.062108,0.247282,0.030339,0.064699,0.027998,0.020532,0.065702,0.12516
2309,19.241667,0.026299,0.060918,0.149961,-0.008899,0.062238,0.246711,0.030273,0.064683,0.028398,0.020549,0.065507,0.125227
2310,19.25,0.026326,0.060803,0.150015,-0.008966,0.062339,0.246591,0.030173,0.064755,0.028554,0.020677,0.065396,0.125239
2311,19.258333,0.026478,0.06094,0.149989,-0.009036,0.062336,0.246739,0.030101,0.064766,0.028377,0.020849,0.065488,0.125377
2312,19.266667,0.026803,0.061052,0.150238,-0.009432,0.062204,0.247148,0.030414,0.064595,0.027428,0.020515,0.0657,0.125555
2313,19.275,0.026597,0.061285,0.149984,-0.009581,0.06211,0.247315,0.030434,0.06461,0.027683,0.020427,0.065782,0.125004
2314,19.283333,0.026415,0.061109,0.14996,-0.009301,0.062161,0.246837,0.030363,0.064704,0.028048,0.020423,0.06572,0.125145
2315,19.291667,0.026286,0.060951,0.149884,-0.009262,0.062221,0.246412,0.030304,0.06469,0.028385,0.020504,0.0655,0.125195
2316,19.3,0.026365,0.060916,0.149977,-0.009302,0.062244,0.246384,0.030159,0.064752,0.02849,0.02063,0.065425,0.125187
2317,19.308333,0.026615,0.061015,0.149969,-0.009483,0.062273,0.246592,0.030199,0.064742,0.027987,0.020772,0.065664,0.125496
2318,19.316667,0.026794,0.061179,0.150146,-0.009922,0.062096,0.246987,0.030496,0.064585,0.027322,0.020359,0.065776,0.125314
2319,19.325,0.026565,0.061306,0.14989,-0.009879,0.062027,0.246989,0.03043,0.064663,0.027738,0.020421,0.065965,0.125011
2320,19.333333,0.026428,0.061092,0.14991,-0.009621,0.06212,0.246417,0.030338,0.06469,0.028097,0.020362,0.065699,0.125144
2321,19.341667,0.026317,0.06098,0.149856,-0.009626,0.062347,0.246076,0.030231,0.064716,0.028353,0.020492,0.065512,0.125181
2322,19.35,0.026444,0.061002,0.149905,-0.009626,0.062332,0.246134,0.030083,0.064754,0.028404,0.020614,0.065486,0.125159
2323,19.358333,0.026755,0.061027,0.14999,-0.009906,0.062123,0.246513,0.030268,0.064695,0.027605,0.020604,0.06578,0.125557
2324,19.366667,0.026768,0.061309,0.150012,-0.010258,0.062076,0.24677,0.030488,0.064599,0.027346,0.020275,0.065873,0.125105
2325,19.375,0.026548,0.061318,0.149819,-0.010092,0.061998,0.246681,0.0304,0.064699,0.027755,0.020363,0.066003,0.12504
2326,19.383333,0.026383,0.061031,0.149846,-0.009862,0.062176,0.246089,0.030315,0.064682,0.028111,0.020324,0.065687,0.125133
2327,19.391667,0.026345,0.061013,0.149837,-0.009908,0.062309,0.245951,0.030185,0.064739,0.028304,0.020461,0.065535,0.125151
2328,19.4,0.02653,0.06109,0.14984,-0.009915,0.062306,0.246059,0.030093,0.06476,0.028231,0.020643,0.065601,0.12523
2329,19.408333,0.026912,0.061144,0.150071,-0.010266,0.062128,0.246446,0.030415,0.06463,0.027283,0.020419,0.065891,0.125531
2330,19.416667,0.026757,0.061404,0.149879,-0.010481,0.062114,0.246602,0.030495,0.064632,0.027435,0.020263,0.065936,0.12497
2331,19.425,0.026541,0.061308,0.149797,-0.010241,0.062118,0.246323,0.030394,0.064714,0.027789,0.020273,0.065888,0.125078
2332,19.433333,0.026376,0.06111,0.149774,-0.010121,0.062243,0.245812,0.03029,0.064692,0.028137,0.020294,0.065666,0.125129
