Format Version,1.21,Take Name,circular_inextensible_tsample_0pt5s_dutycycle35_000,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2017-08-09 11.51.49.565 AM,Total Frames in Take,21975,Total Exported Frames,21975,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:2599,Unlabeled:2599,Unlabeled:2599,Unlabeled:2604,Unlabeled:2604,Unlabeled:2604,Unlabeled:2626,Unlabeled:2626,Unlabeled:2626,Unlabeled:2637,Unlabeled:2637,Unlabeled:2637,Unlabeled:2638,Unlabeled:2638,Unlabeled:2638,Unlabeled:2641,Unlabeled:2641,Unlabeled:2641,Unlabeled:2627,Unlabeled:2627,Unlabeled:2627,Unlabeled:2644,Unlabeled:2644,Unlabeled:2644
,,"8392B20CF49E3570A27","8392B20CF49E3570A27","8392B20CF49E3570A27","8392B20CF49E3570A2C","8392B20CF49E3570A2C","8392B20CF49E3570A2C","8392B20CF49E3570A42","8392B20CF49E3570A42","8392B20CF49E3570A42","8392B20CF49E3570A4D","8392B20CF49E3570A4D","8392B20CF49E3570A4D","8392B20CF49E3570A4E","8392B20CF49E3570A4E","8392B20CF49E3570A4E","8392B20CF49E3570A51","8392B20CF49E3570A51","8392B20CF49E3570A51","8392B20CF49E3570A43","8392B20CF49E3570A43","8392B20CF49E3570A43","8392B20CF49E3570A54","8392B20CF49E3570A54","8392B20CF49E3570A54"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20461,170.508333,0.146546,0.070431,0.371950,0.223247,0.067116,0.526333,0.182420,0.068278,0.437588,0.173231,0.067729,0.425613,0.205223,0.066888,0.480652,0.195973,0.060400,0.346393,,,,,,
20462,170.516667,0.146496,0.070613,0.371830,0.223716,0.067179,0.526116,0.182300,0.068292,0.437588,0.173215,0.067716,0.425505,0.204796,0.066904,0.480940,0.195842,0.060495,0.346504,,,,,,
20463,170.525000,0.146639,0.070450,0.371848,0.224020,0.067142,0.525798,0.182061,0.068280,0.437589,0.173055,0.067650,0.425523,0.204364,0.066885,0.480984,0.195873,0.060479,0.346531,,,,,,
20464,170.533333,0.146721,0.070411,0.371791,0.224175,0.067097,0.525598,0.181735,0.068377,0.437752,0.172715,0.067785,0.425628,0.204222,0.066820,0.480939,0.195877,0.060344,0.346436,,,,,,
20465,170.541667,0.146536,0.070519,0.371601,0.224549,0.067111,0.525691,0.181363,0.068466,0.437750,0.172408,0.067885,0.425628,0.204264,0.066960,0.481018,0.196037,0.060333,0.346405,,,,,,
20466,170.550000,0.146497,0.070589,0.371509,0.224993,0.067153,0.525482,0.181161,0.068478,0.437815,0.172304,0.067887,0.425570,0.203681,0.067084,0.481247,0.195959,0.060539,0.346532,,,,,,
20467,170.558333,0.146636,0.070386,0.371570,0.225274,0.067081,0.525137,0.180861,0.068486,0.437863,0.172099,0.067828,0.425605,0.203203,0.067058,0.481393,0.195981,0.060531,0.346602,,,,,,
20468,170.566667,0.146728,0.070342,0.371511,0.225427,0.067004,0.524930,0.180473,0.068554,0.438081,0.171714,0.067716,0.425672,0.202916,0.067039,0.481396,0.195940,0.060457,0.346569,,,,,,
20469,170.575000,0.146542,0.070446,0.371342,0.225807,0.067005,0.525024,0.180061,0.068622,0.438135,0.171399,0.067701,0.425648,0.203020,0.067109,0.481533,0.196076,0.060490,0.346583,,,,,,
20470,170.583333,0.146510,0.070525,0.371304,0.226168,0.067016,0.524828,0.179855,0.068663,0.438225,0.171289,0.068055,0.425777,0.202436,0.067233,0.481776,0.196011,0.060518,0.346687,,,,,,
20471,170.591667,0.146654,0.070320,0.371399,0.226258,0.066968,0.524546,0.179603,0.068653,0.438285,0.171103,0.068001,0.425857,0.202050,0.067191,0.481917,0.196036,0.060382,0.346807,,,,,,
20472,170.600000,0.146783,0.070273,0.371386,0.226234,0.066852,0.524465,0.179274,0.068659,0.438484,0.170777,0.068033,0.425984,0.201787,0.067145,0.481923,0.195988,0.060318,0.346733,,,,,,
20473,170.608333,0.146601,0.070365,0.371216,0.226488,0.066788,0.524653,0.178986,0.068729,0.438496,0.170548,0.068101,0.426021,0.201795,0.067253,0.482076,0.196109,0.060306,0.346607,,,,,,
20474,170.616667,0.146588,0.070409,0.371187,0.226794,0.066778,0.524472,0.178884,0.068752,0.438549,0.170533,0.068101,0.425940,0.201220,0.067343,0.482393,0.196011,0.060286,0.346632,,,,,,
20475,170.625000,0.146782,0.070221,0.371315,0.226858,0.066670,0.524240,0.178661,0.068739,0.438654,0.170414,0.068034,0.426012,0.200820,0.067321,0.482512,0.196001,0.060453,0.346691,,,,,,
20476,170.633333,0.146894,0.070194,0.371348,0.226832,0.066551,0.524169,0.178324,0.068777,0.438885,0.170074,0.068123,0.426188,0.200708,0.067194,0.482535,0.196028,0.060294,0.346708,,,,,,
20477,170.641667,0.146689,0.070271,0.371187,0.227202,0.066534,0.524324,0.178003,0.068858,0.438925,0.169791,0.068024,0.426252,0.200740,0.067339,0.482673,0.196165,0.060220,0.346700,,,,,,
20478,170.650000,0.146683,0.070300,0.371189,0.227535,0.066537,0.524040,0.177840,0.068918,0.439012,0.169736,0.068033,0.426226,0.200177,0.067439,0.483020,0.196059,0.060384,0.346803,,,,,,
20479,170.658333,0.146874,0.070153,0.371325,0.227621,0.066500,0.523754,0.177640,0.068894,0.439119,0.169618,0.067984,0.426317,0.199753,0.067403,0.483176,0.196086,0.060260,0.346839,,,,,,
20480,170.666667,0.147014,0.070104,0.371368,0.227627,0.066406,0.523660,0.177352,0.068937,0.439341,0.169331,0.068027,0.426412,0.199698,0.067278,0.483143,0.196054,0.060380,0.346804,,,,,,
20481,170.675000,0.146796,0.070188,0.371190,0.227977,0.066408,0.523776,0.177095,0.068992,0.439331,0.169111,0.068098,0.426448,0.199754,0.067405,0.483254,0.196173,0.060422,0.346723,,,,,,
20482,170.683333,0.146819,0.070189,0.371174,0.228228,0.066462,0.523489,0.176976,0.069021,0.439369,0.169091,0.068057,0.426380,0.199259,0.067524,0.483545,0.196059,0.060413,0.346790,,,,,,
20483,170.691667,0.147024,0.070063,0.371297,0.228268,0.066398,0.523209,0.176834,0.068989,0.439447,0.169000,0.068042,0.426520,0.198898,0.067465,0.483638,0.196077,0.060409,0.346825,,,,,,
20484,170.700000,0.147159,0.070014,0.371348,0.228247,0.066345,0.523093,0.176542,0.069047,0.439627,0.168702,0.068328,0.426703,0.198859,0.067362,0.483583,0.196105,0.060342,0.346767,,,,,,
20485,170.708333,0.146932,0.070096,0.371165,0.228614,0.066337,0.523233,0.176240,0.069115,0.439660,0.168430,0.068232,0.426715,0.198893,0.067529,0.483731,0.196268,0.060272,0.346641,,,,,,
20486,170.716667,0.146969,0.070079,0.371169,0.228878,0.066397,0.522922,0.176079,0.069198,0.439741,0.168382,0.068246,0.426694,0.198322,0.067672,0.484097,0.196172,0.060269,0.346727,,,,,,
20487,170.725000,0.147194,0.069964,0.371321,0.228871,0.066299,0.522714,0.175906,0.069168,0.439844,0.168297,0.068392,0.426830,0.197954,0.067676,0.484220,0.196186,0.060290,0.346770,,,,,,
20488,170.733333,0.147343,0.069912,0.371390,0.228792,0.066241,0.522633,0.175571,0.069236,0.440083,0.168014,0.068497,0.426945,0.197861,0.067536,0.484214,0.196184,0.060266,0.346739,,,,,,
20489,170.741667,0.147110,0.069994,0.371205,0.229138,0.066232,0.522757,0.175262,0.069359,0.440132,0.167689,0.068438,0.427031,0.197850,0.067649,0.484400,0.196343,0.060258,0.346697,,,,,,
20490,170.750000,0.147148,0.069838,0.371260,0.229361,0.066276,0.522482,0.175084,0.069448,0.440245,0.167616,0.068446,0.427022,0.197323,0.067810,0.484770,0.196236,0.060260,0.346821,,,,,,
20491,170.758333,0.147494,0.069945,0.371493,0.229347,0.066193,0.522274,0.174942,0.069409,0.440370,0.167564,0.068377,0.427152,0.196942,0.067782,0.484927,0.196261,0.060278,0.346857,,,,,,
20492,170.766667,0.147513,0.069846,0.371512,0.229296,0.066091,0.522204,0.174661,0.069438,0.440562,0.167285,0.068458,0.427314,0.196884,0.067631,0.484907,0.196250,0.060312,0.346875,,,,,,
20493,170.775000,0.147265,0.069863,0.371307,0.229671,0.066095,0.522298,0.174375,0.069510,0.440592,0.167058,0.068521,0.427304,0.196904,0.067772,0.485087,0.196390,0.060548,0.346924,,,,,,
20494,170.783333,0.147312,0.069872,0.371354,0.229840,0.066118,0.522021,0.174238,0.069583,0.440687,0.167025,0.068503,0.427285,0.196385,0.067911,0.485435,0.196191,0.060456,0.346920,,,,,,
20495,170.791667,0.147539,0.069762,0.371518,0.229787,0.066078,0.521783,0.174138,0.069549,0.440775,0.166939,0.068498,0.427458,0.196047,0.067870,0.485559,0.196156,0.060359,0.346878,,,,,,
20496,170.800000,0.147698,0.069723,0.371605,0.229717,0.066040,0.521709,0.173886,0.069575,0.440959,0.166699,0.068564,0.427588,0.196080,0.067692,0.485455,0.196191,0.060243,0.346835,,,,,,
20497,170.808333,0.147444,0.069780,0.371404,0.230115,0.066022,0.521811,0.173664,0.069588,0.440970,0.166513,0.068622,0.427631,0.196128,0.067842,0.485619,0.196335,0.060272,0.346757,,,,,,
20498,170.816667,0.147526,0.069761,0.371471,0.230258,0.066068,0.521520,0.173542,0.069629,0.441041,0.166519,0.068565,0.427609,0.195618,0.067970,0.485970,0.196204,0.060269,0.346843,,,,,,
20499,170.825000,0.147752,0.069674,0.371620,0.230183,0.066017,0.521322,0.173470,0.069568,0.441154,0.166477,0.068526,0.427722,0.195327,0.067882,0.486103,0.196264,0.060097,0.346883,,,,,,
20500,170.833333,0.147928,0.069634,0.371734,0.230097,0.065964,0.521288,0.173207,0.069644,0.441304,0.166170,0.068465,0.427751,0.195352,0.067744,0.486006,0.196239,0.060072,0.346853,,,,,,
20501,170.841667,0.147653,0.069701,0.371543,0.230523,0.065966,0.521371,0.172903,0.069705,0.441391,0.165968,0.068672,0.427888,0.195370,0.067916,0.486219,0.196398,0.060065,0.346737,,,,,,
20502,170.850000,0.147705,0.069669,0.371610,0.230648,0.066024,0.521065,0.172782,0.069763,0.441472,0.165968,0.068648,0.427874,0.194848,0.068086,0.486578,0.196273,0.060035,0.346805,,,,,,
20503,170.858333,0.147961,0.069608,0.371784,0.230611,0.065999,0.520831,0.172706,0.069698,0.441586,0.165907,0.068629,0.428056,0.194559,0.068006,0.486699,0.196272,0.060053,0.346821,,,,,,
20504,170.866667,0.148127,0.069571,0.371891,0.230554,0.065946,0.520759,0.172501,0.069786,0.441698,0.165660,0.068679,0.428165,0.194639,0.067832,0.486565,0.196259,0.060032,0.346781,,,,,,
20505,170.875000,0.147827,0.069612,0.371671,0.230948,0.065945,0.520857,0.172257,0.069835,0.441741,0.165485,0.068730,0.428133,0.194690,0.067994,0.486741,0.196385,0.060014,0.346653,,,,,,
20506,170.883333,0.147882,0.069556,0.371725,0.230998,0.066003,0.520599,0.172146,0.069879,0.441797,0.165517,0.068698,0.428106,0.194189,0.068164,0.487083,0.196262,0.059986,0.346741,,,,,,
20507,170.891667,0.148143,0.069532,0.371901,0.230890,0.065919,0.520463,0.172098,0.069809,0.441888,0.165454,0.068672,0.428284,0.193946,0.068111,0.487194,0.196251,0.060171,0.346770,,,,,,
20508,170.900000,0.148317,0.069501,0.372034,0.230824,0.065870,0.520423,0.171905,0.069895,0.441996,0.165194,0.068769,0.428400,0.194029,0.067943,0.487056,0.196277,0.060152,0.346787,,,,,,
20509,170.908333,0.148036,0.069583,0.371848,0.231267,0.065882,0.520484,0.171651,0.069907,0.442064,0.165034,0.069049,0.428482,0.194058,0.068102,0.487259,0.196452,0.060117,0.346689,,,,,,
20510,170.916667,0.148032,0.069560,0.371900,0.231337,0.065954,0.520161,0.171541,0.069942,0.442153,0.165058,0.068788,0.428445,0.193584,0.068234,0.487615,0.196380,0.060121,0.346845,,,,,,
20511,170.925000,0.148334,0.069531,0.372120,0.231281,0.065873,0.519967,0.171507,0.069870,0.442286,0.165055,0.068708,0.428556,0.193323,0.068141,0.487758,0.196395,0.060100,0.346731,,,,,,
20512,170.933333,0.148504,0.069514,0.372279,0.231231,0.065811,0.519938,0.171273,0.069941,0.442427,0.164767,0.068793,0.428750,0.193384,0.068009,0.487636,0.196382,0.060099,0.346756,,,,,,
20513,170.941667,0.148229,0.069641,0.372121,0.231675,0.065836,0.519979,0.171074,0.070014,0.442416,0.164601,0.068831,0.428749,0.193406,0.068192,0.487853,0.196523,0.060093,0.346687,,,,,,
20514,170.950000,0.148261,0.069571,0.372195,0.231701,0.065901,0.519649,0.170933,0.070032,0.442561,0.164634,0.068829,0.428771,0.192950,0.068308,0.488175,0.196419,0.060078,0.346783,,,,,,
20515,170.958333,0.148531,0.069484,0.372322,0.231623,0.065803,0.519478,0.170932,0.069941,0.442653,0.164620,0.068776,0.428895,0.192708,0.068205,0.488285,0.196419,0.060084,0.346780,,,,,,
20516,170.966667,0.148676,0.069440,0.372437,0.231575,0.065754,0.519443,0.170749,0.069984,0.442735,0.164434,0.068793,0.428942,0.192811,0.068075,0.488134,0.196397,0.060090,0.346810,,,,,,
20517,170.975000,0.148445,0.069498,0.372254,0.232024,0.065753,0.519478,0.170571,0.070039,0.442710,0.164227,0.068870,0.428991,0.192848,0.068253,0.488339,0.196505,0.060074,0.346753,,,,,,
20518,170.983333,0.148570,0.069388,0.372370,0.232081,0.065808,0.519133,0.170410,0.070099,0.442766,0.164223,0.068835,0.428996,0.192379,0.068392,0.488670,0.196402,0.060063,0.346821,,,,,,
20519,170.991667,0.148877,0.069368,0.372569,0.231997,0.065737,0.518929,0.170298,0.070037,0.443001,0.164191,0.068795,0.429110,0.192042,0.068305,0.488882,0.196359,0.060058,0.346770,,,,,,
20520,171.000000,0.149167,0.069340,0.372838,0.231975,0.065649,0.518944,0.170052,0.070114,0.443178,0.163959,0.068850,0.429265,0.192015,0.068205,0.488874,0.196339,0.060091,0.346894,,,,,,
20521,171.008333,0.149237,0.069280,0.372808,0.232337,0.065426,0.518894,0.169739,0.070203,0.443182,0.163698,0.068907,0.429289,0.191890,0.068392,0.489200,0.196300,0.060037,0.346786,,,,,,
20522,171.016667,0.149497,0.069200,0.372974,0.232401,0.065490,0.518559,0.169515,0.070286,0.443385,0.163640,0.068915,0.429411,0.191342,0.068560,0.489737,0.196233,0.059993,0.346704,,,,,,
20523,171.025000,0.149969,0.069126,0.373380,0.232342,0.065450,0.518269,0.169321,0.070310,0.443795,0.163592,0.068990,0.429824,0.190881,0.068505,0.490148,0.196171,0.059951,0.346503,,,,,,
20524,171.033333,0.150357,0.069011,0.373720,0.232411,0.065617,0.518226,0.168973,0.070390,0.444229,0.163309,0.069254,0.430209,0.190661,0.068421,0.490486,0.196162,0.059939,0.346330,,,,,,
20525,171.041667,0.150692,0.068944,0.373901,0.232795,0.065604,0.518240,0.168593,0.070440,0.444431,0.163069,0.069091,0.430342,0.190461,0.068553,0.490994,0.196192,0.059914,0.346188,,,,,,
20526,171.050000,0.151071,0.068852,0.374155,0.232834,0.065671,0.517859,0.168356,0.070479,0.444776,0.163038,0.069027,0.430541,0.189854,0.068726,0.491641,0.196161,0.059904,0.346048,,,,,,
20527,171.058333,0.151599,0.068772,0.374662,0.232773,0.065632,0.517443,0.168142,0.070485,0.445247,0.163017,0.068979,0.431009,0.189301,0.068720,0.492139,0.196082,0.059903,0.345846,,,,,,
20528,171.066667,0.152021,0.068629,0.375044,0.232816,0.065581,0.517364,0.167819,0.070559,0.445729,0.162852,0.068920,0.431292,0.189071,0.068656,0.492529,0.196057,0.059917,0.345687,,,,,,
20529,171.075000,0.152390,0.068489,0.375248,0.233183,0.065545,0.517438,0.167491,0.070587,0.445926,0.162614,0.069048,0.431566,0.188939,0.068791,0.493034,0.196106,0.059867,0.345559,,,,,,
20530,171.083333,0.152812,0.068386,0.375507,0.233142,0.065621,0.517113,0.167365,0.070618,0.446205,0.162655,0.069022,0.431793,0.188448,0.068932,0.493645,0.196096,0.059805,0.345416,,,,,,
20531,171.091667,0.153298,0.068253,0.375958,0.233024,0.065554,0.516818,0.167327,0.070578,0.446580,0.162786,0.068998,0.432158,0.187986,0.068870,0.494076,0.196048,0.059716,0.345248,,,,,,
20532,171.100000,0.153730,0.068306,0.376360,0.233036,0.065500,0.516827,0.167245,0.070504,0.446918,0.162771,0.068926,0.432393,0.187869,0.068785,0.494356,0.196017,0.059844,0.345300,,,,,,
20533,171.108333,0.153900,0.068105,0.376422,0.233424,0.065461,0.516848,0.167004,0.070541,0.447005,0.162652,0.068958,0.432492,0.187807,0.068873,0.494772,0.196082,0.060010,0.345448,,,,,,
20534,171.116667,0.154135,0.067811,0.376645,0.233396,0.065526,0.516473,0.166912,0.070558,0.447192,0.162728,0.068895,0.432657,0.187396,0.068850,0.495206,0.196009,0.059810,0.345303,,,,,,
20535,171.125000,0.154539,0.067853,0.377017,0.233328,0.065466,0.516161,0.166858,0.070567,0.447468,0.162791,0.068869,0.432903,0.187101,0.068993,0.495488,0.195895,0.059773,0.345157,,,,,,
20536,171.133333,0.154874,0.067645,0.377271,0.233374,0.065402,0.516134,0.166718,0.070567,0.447722,0.162728,0.068848,0.433102,0.187066,0.068733,0.495625,0.195845,0.059766,0.345023,,,,,,
20537,171.141667,0.155062,0.067509,0.377303,0.233686,0.065113,0.516068,0.166592,0.070559,0.447746,0.162701,0.068833,0.433095,0.186966,0.068992,0.496046,0.195786,0.059735,0.344853,,,,,,
20538,171.150000,0.155308,0.067444,0.377498,0.233631,0.065229,0.515656,0.166626,0.070502,0.447897,0.162814,0.068759,0.433224,0.186605,0.069177,0.496491,0.195611,0.059720,0.344691,,,,,,
20539,171.158333,0.155750,0.067393,0.377878,0.233534,0.065443,0.515341,0.166586,0.070495,0.448179,0.162963,0.068712,0.433434,0.186253,0.069135,0.496760,0.195430,0.059710,0.344464,,,,,,
20540,171.166667,0.156162,0.067226,0.378159,0.233536,0.065376,0.515336,0.166438,0.070525,0.448439,0.162931,0.068713,0.433642,0.186187,0.069050,0.496967,0.195276,0.059630,0.344211,,,,,,
20541,171.175000,0.156338,0.067113,0.378190,0.233858,0.065314,0.515405,0.166281,0.070605,0.448434,0.162959,0.068672,0.433620,0.186112,0.068981,0.497358,0.195173,0.059566,0.344012,,,,,,
20542,171.183333,0.156582,0.067042,0.378367,0.233716,0.065392,0.515013,0.166367,0.070513,0.448565,0.163108,0.068617,0.433787,0.185757,0.069346,0.497753,0.194997,0.059559,0.343866,,,,,,
20543,171.191667,0.156993,0.067032,0.378725,0.233543,0.065362,0.514625,0.166300,0.070586,0.448793,0.163250,0.068589,0.433996,0.185419,0.069319,0.498004,0.194865,0.059548,0.343751,,,,,,
20544,171.200000,0.157317,0.066890,0.378969,0.233543,0.065254,0.514606,0.166159,0.070605,0.448966,0.163206,0.068570,0.434146,0.185329,0.069256,0.498160,0.194843,0.059549,0.343706,,,,,,
20545,171.208333,0.157431,0.066749,0.378970,0.233827,0.065225,0.514575,0.166023,0.070643,0.448968,0.163169,0.068559,0.434126,0.185298,0.069303,0.498494,0.194828,0.059765,0.343612,,,,,,
20546,171.216667,0.157656,0.066656,0.379147,0.233681,0.065263,0.514217,0.166041,0.070548,0.449123,0.163282,0.068514,0.434256,0.184979,0.069450,0.498813,0.194677,0.059682,0.343533,,,,,,
20547,171.225000,0.158073,0.066628,0.379507,0.233521,0.065301,0.513856,0.165966,0.070535,0.449392,0.163383,0.068502,0.434502,0.184647,0.069430,0.499070,0.194486,0.059678,0.343399,,,,,,
20548,171.233333,0.158426,0.066463,0.379808,0.233505,0.065243,0.513765,0.165826,0.070581,0.449624,0.163355,0.068494,0.434698,0.184542,0.069200,0.499246,0.194349,0.059684,0.343209,,,,,,
20549,171.241667,0.158628,0.066298,0.379861,0.233799,0.065197,0.513704,0.165734,0.070592,0.449680,0.163389,0.068458,0.434735,0.184474,0.069221,0.499661,0.194222,0.059636,0.342966,,,,,,
20550,171.250000,0.158964,0.066189,0.380120,0.233697,0.065280,0.513285,0.165726,0.070557,0.449883,0.163591,0.068360,0.434903,0.184232,0.069386,0.499996,0.193975,0.059605,0.342759,,,,,,
20551,171.258333,0.159496,0.066158,0.380517,0.233561,0.065268,0.512902,0.165734,0.070527,0.450175,0.163773,0.068345,0.435199,0.183952,0.069548,0.500326,0.193733,0.059594,0.342550,,,,,,
20552,171.266667,0.159981,0.066056,0.380832,0.233583,0.065150,0.512829,0.165698,0.070538,0.450404,0.163822,0.068308,0.435422,0.183875,0.069275,0.500528,0.193592,0.059582,0.342385,,,,,,
20553,171.275000,0.160186,0.065946,0.380884,0.233859,0.065100,0.512794,0.165625,0.070528,0.450460,0.163901,0.068274,0.435456,0.183867,0.069463,0.500908,0.193525,0.059596,0.342256,,,,,,
20554,171.283333,0.160464,0.065875,0.381095,0.233705,0.065174,0.512424,0.165577,0.070538,0.450634,0.164026,0.068240,0.435620,0.183637,0.069572,0.501201,0.193386,0.059615,0.342201,,,,,,
20555,171.291667,0.160904,0.065875,0.381432,0.233556,0.064958,0.511961,0.165540,0.070547,0.450862,0.164118,0.068216,0.435858,0.183374,0.069530,0.501430,0.193195,0.059441,0.342116,,,,,,
20556,171.300000,0.161253,0.065758,0.381683,0.233565,0.065151,0.511858,0.165466,0.070552,0.451036,0.164116,0.068222,0.436013,0.183315,0.069474,0.501564,0.193053,0.059423,0.341999,,,,,,
20557,171.308333,0.161410,0.065614,0.381712,0.233794,0.065116,0.511773,0.165353,0.070553,0.451051,0.164156,0.068177,0.436023,0.183270,0.069516,0.501898,0.192924,0.059393,0.341831,,,,,,
20558,171.316667,0.161704,0.065537,0.381920,0.233629,0.065196,0.511306,0.165300,0.070527,0.451246,0.164288,0.068127,0.436185,0.183036,0.069634,0.502199,0.192692,0.059357,0.341710,,,,,,
20559,171.325000,0.162218,0.065565,0.382297,0.233446,0.065246,0.510753,0.165276,0.070542,0.451497,0.164413,0.068143,0.436459,0.182701,0.069418,0.502414,0.192447,0.059382,0.341611,,,,,,
20560,171.333333,0.162654,0.065465,0.382577,0.233399,0.065216,0.510549,0.165192,0.070554,0.451688,0.164439,0.068125,0.436641,0.182584,0.069383,0.502573,0.192274,0.059363,0.341475,,,,,,
20561,171.341667,0.162878,0.065316,0.382639,0.233554,0.065200,0.510448,0.165066,0.070550,0.451746,0.164521,0.068093,0.436692,0.182506,0.069406,0.502949,0.192111,0.059349,0.341288,,,,,,
20562,171.350000,0.163129,0.065193,0.382846,0.233347,0.065287,0.510047,0.165003,0.070517,0.451930,0.164685,0.068052,0.436878,0.182267,0.069651,0.503273,0.191843,0.059323,0.341207,,,,,,
20563,171.358333,0.163533,0.065160,0.383194,0.233137,0.065336,0.509547,0.164972,0.070496,0.452172,0.164773,0.068035,0.437114,0.181988,0.069586,0.503485,0.191546,0.059352,0.341166,,,,,,
20564,171.366667,0.163848,0.065060,0.383423,0.233092,0.065278,0.509299,0.164908,0.070495,0.452315,0.164790,0.068025,0.437257,0.181905,0.069549,0.503600,0.191315,0.059344,0.341066,,,,,,
20565,171.375000,0.164004,0.064959,0.383443,0.233248,0.065282,0.509059,0.164798,0.070501,0.452302,0.164858,0.067966,0.437260,0.181854,0.069589,0.503894,0.191106,0.059301,0.340878,,,,,,
20566,171.383333,0.164250,0.064866,0.383638,0.233061,0.065347,0.508563,0.164757,0.070462,0.452442,0.164990,0.067931,0.437403,0.181675,0.069690,0.504119,0.190887,0.059271,0.340827,,,,,,
20567,171.391667,0.164650,0.064855,0.383948,0.232919,0.065302,0.508015,0.164772,0.070450,0.452612,0.165105,0.067922,0.437586,0.181430,0.069631,0.504263,0.190689,0.059292,0.340850,,,,,,
20568,171.400000,0.164956,0.064793,0.384144,0.232937,0.065263,0.507674,0.164737,0.070454,0.452697,0.165126,0.067890,0.437678,0.181380,0.069598,0.504326,0.190564,0.059287,0.340854,,,,,,
20569,171.408333,0.165061,0.064672,0.384152,0.233073,0.065274,0.507415,0.164630,0.070448,0.452681,0.165173,0.067852,0.437684,0.181356,0.069643,0.504575,0.190487,0.059262,0.340784,,,,,,
20570,171.416667,0.165225,0.064616,0.384320,0.232842,0.065362,0.506991,0.164611,0.070429,0.452798,0.165282,0.067821,0.437811,0.181192,0.069706,0.504772,0.190344,0.059257,0.340837,,,,,,
20571,171.425000,0.165513,0.064628,0.384598,0.232631,0.065419,0.506463,0.164590,0.070402,0.452979,0.165358,0.067803,0.437990,0.180936,0.069646,0.504915,0.190134,0.059321,0.340906,,,,,,
20572,171.433333,0.165721,0.064572,0.384773,0.232573,0.065409,0.506162,0.164473,0.070418,0.453058,0.165302,0.067794,0.438083,0.180850,0.069620,0.504941,0.189944,0.059552,0.340927,,,,,,
20573,171.441667,0.165746,0.064453,0.384772,0.232681,0.065393,0.505973,0.164334,0.070430,0.453053,0.165322,0.067767,0.438079,0.180825,0.069487,0.505151,0.189747,0.059488,0.340816,,,,,,
20574,171.450000,0.165890,0.064390,0.384963,0.232399,0.065498,0.505520,0.164318,0.070397,0.453190,0.165452,0.067745,0.438234,0.180708,0.069532,0.505351,0.189521,0.059478,0.340844,,,,,,
20575,171.458333,0.166227,0.064425,0.385274,0.232267,0.065518,0.504900,0.164349,0.070388,0.453389,0.165563,0.067741,0.438439,0.180479,0.069441,0.505506,0.189328,0.059506,0.340916,,,,,,
20576,171.466667,0.166554,0.064422,0.385494,0.232208,0.065462,0.504427,0.164297,0.070398,0.453492,0.165564,0.067727,0.438567,0.180458,0.069404,0.505553,0.189176,0.059491,0.340926,,,,,,
20577,171.475000,0.166711,0.064368,0.385535,0.232337,0.065441,0.504058,0.164206,0.070404,0.453510,0.165646,0.067709,0.438599,0.180484,0.069428,0.505816,0.189106,0.059328,0.340885,,,,,,
20578,171.483333,0.166915,0.064334,0.385743,0.232139,0.065538,0.503421,0.164260,0.070368,0.453667,0.165819,0.067676,0.438778,0.180470,0.069468,0.505981,0.188978,0.059453,0.340963,,,,,,
20579,171.491667,0.167250,0.064367,0.386017,0.231968,0.065581,0.502697,0.164293,0.070335,0.453871,0.165912,0.067669,0.438978,0.180325,0.069376,0.506093,0.188807,0.059484,0.341063,,,,,,
