Frame,Time,Marker 1 X,Marker 1 Y,Marker 1 Z,Marker 2 X,Marker 2 Y,Marker 2 Z,Marker 3 X,Marker 3 Y,Marker 3 Z,Marker 4 X,Marker 4 Y,Marker 4 Z,Marker 5 X,Marker 5 Y,Marker 5 Z,Marker 6 X,Marker 6 Y,Marker 6 Z
120,1.000000,0.038648,0.036727,0.188382,0.043651,0.040551,0.069768,0.035383,0.034672,0.232244,0.038320,0.037786,0.274726,0.044030,0.039559,0.165015,0.045022,0.039961,0.113954
121,1.008333,0.038647,0.036723,0.188386,0.043648,0.040541,0.069767,0.035379,0.034672,0.232247,0.038313,0.037775,0.274720,0.044024,0.039560,0.165014,0.045021,0.039952,0.113957
122,1.016667,0.038647,0.036723,0.188383,0.043647,0.040546,0.069767,0.035379,0.034675,0.232242,0.038312,0.037783,0.274723,0.044027,0.039564,0.165021,0.045020,0.039952,0.113955
123,1.025000,0.038646,0.036727,0.188383,0.043641,0.040551,0.069762,0.035377,0.034675,0.232243,0.038312,0.037781,0.274722,0.044028,0.039555,0.165012,0.045019,0.039956,0.113959
124,1.033333,0.038642,0.036714,0.188379,0.043641,0.040549,0.069762,0.035371,0.034674,0.232242,0.038309,0.037773,0.274719,0.044020,0.039558,0.165011,0.045014,0.039956,0.113949
125,1.041667,0.038645,0.036761,0.188400,0.043650,0.040550,0.069764,0.035378,0.034677,0.232245,0.038313,0.037769,0.274717,0.044028,0.039557,0.165013,0.045019,0.039954,0.113951
126,1.050000,0.038648,0.036728,0.188385,0.043647,0.040551,0.069763,0.035381,0.034676,0.232247,0.038314,0.037786,0.274724,0.044026,0.039562,0.165013,0.045021,0.039947,0.113955
127,1.058333,0.038648,0.036761,0.188396,0.043650,0.040543,0.069762,0.035383,0.034671,0.232247,0.038316,0.037789,0.274722,0.044032,0.039561,0.165019,0.045019,0.039956,0.113954
128,1.066667,0.038649,0.036728,0.188387,0.043655,0.040554,0.069766,0.035379,0.034678,0.232246,0.038313,0.037785,0.274726,0.044027,0.039559,0.165016,0.045023,0.039951,0.113957
129,1.075000,0.038654,0.036725,0.188389,0.043650,0.040547,0.069765,0.035380,0.034674,0.232247,0.038315,0.037783,0.274727,0.044030,0.039567,0.165016,0.045024,0.039961,0.113948
130,1.083333,0.038653,0.036724,0.188387,0.043651,0.040554,0.069766,0.035387,0.034678,0.232250,0.038318,0.037783,0.274723,0.044033,0.039556,0.165016,0.045025,0.039952,0.113954
131,1.091667,0.038652,0.036725,0.188383,0.043656,0.040549,0.069764,0.035384,0.034673,0.232244,0.038319,0.037782,0.274725,0.044031,0.039561,0.165017,0.045019,0.039953,0.113951
132,1.100000,0.038649,0.036726,0.188386,0.043649,0.040541,0.069766,0.035378,0.034670,0.232245,0.038315,0.037789,0.274725,0.044026,0.039560,0.165015,0.045020,0.039952,0.113955
133,1.108333,0.038649,0.036726,0.188384,0.043648,0.040550,0.069761,0.035376,0.034676,0.232246,0.038314,0.037786,0.274722,0.044023,0.039560,0.165016,0.045021,0.039949,0.113951
